latitude,longitude,scientific_name
43.36168333,-103.3801533,Anaxyrus woodhousii
43.38076412,-103.3050645,Anaxyrus woodhousii
33.855816,-98.54638,Anaxyrus woodhousii
37.144525,-104.56997,Anaxyrus woodhousii
39.15742059,-108.784863,Anaxyrus woodhousii
33.394266,-104.523024,Anaxyrus woodhousii
31.40861321,-110.1067581,Anaxyrus woodhousii
36.41849387,-99.3810096,Anaxyrus woodhousii
31.98777437,-97.91898793,Anaxyrus woodhousii
37.28153771,-98.9154357,Anaxyrus woodhousii
37.28084943,-98.85269062,Anaxyrus woodhousii
35.39246341,-105.9437699,Anaxyrus woodhousii
36.02450955,-106.0758734,Anaxyrus woodhousii
37.29530783,-98.58225488,Anaxyrus woodhousii
35.89813969,-105.0154675,Anaxyrus woodhousii
32.85231333,-97.47636,Anaxyrus woodhousii
35.39337065,-105.4490089,Anaxyrus woodhousii
37.43583922,-99.1542989,Anaxyrus woodhousii
33.57649667,-116.0028833,Anaxyrus woodhousii
33.56948333,-116.0423278,Anaxyrus woodhousii
33.56945,-116.0394667,Anaxyrus woodhousii
33.56956944,-116.0216139,Anaxyrus woodhousii
33.56962222,-116.0235972,Anaxyrus woodhousii
33.57779722,-116.0083833,Anaxyrus woodhousii
33.56936667,-116.0571056,Anaxyrus woodhousii
33.56936111,-116.0582194,Anaxyrus woodhousii
39.87052577,-104.8725027,Anaxyrus woodhousii
33.52797,-115.9429633,Anaxyrus woodhousii
32.66835304,-97.44752884,Anaxyrus woodhousii
32.28273364,-106.7553981,Anaxyrus woodhousii
33.39448495,-97.43276908,Anaxyrus woodhousii
33.40031016,-97.18409836,Anaxyrus woodhousii
39.8367154,-104.8373072,Anaxyrus woodhousii
39.8367154,-104.8373072,Anaxyrus woodhousii
35.39123,-97.74888667,Anaxyrus woodhousii
42.2918983,-104.761559,Anaxyrus woodhousii
33.22805405,-96.89861298,Anaxyrus woodhousii
33.85173185,-98.57588589,Anaxyrus woodhousii
32.14942326,-106.5094357,Anaxyrus woodhousii
47.99926969,-104.0406293,Anaxyrus woodhousii
32.73573068,-97.51073778,Anaxyrus woodhousii
32.49884723,-97.33942869,Anaxyrus woodhousii
32.89982097,-96.86536638,Anaxyrus woodhousii
35.18814289,-101.8806232,Anaxyrus woodhousii
32.5420821,-97.3208492,Anaxyrus woodhousii
32.5420821,-97.3208492,Anaxyrus woodhousii
33.37691602,-96.96925174,Anaxyrus woodhousii
32.890065,-97.559436,Anaxyrus woodhousii
33.00276314,-97.04202356,Anaxyrus woodhousii
33.1579189,-97.05779368,Anaxyrus woodhousii
31.5480151,-110.1415307,Anaxyrus woodhousii
39.94627,-105.23053,Anaxyrus woodhousii
31.54650556,-110.1358111,Anaxyrus woodhousii
33.2148412,-97.1330683,Anaxyrus woodhousii
33.52313258,-101.9744164,Anaxyrus woodhousii
30.7894634,-110.844861,Anaxyrus woodhousii
34.1534852,-109.3061997,Anaxyrus woodhousii
31.59848476,-110.163517,Anaxyrus woodhousii
31.59055248,-110.1896524,Anaxyrus woodhousii
31.56922737,-110.1896954,Anaxyrus woodhousii
31.56572774,-110.1897383,Anaxyrus woodhousii
31.55205651,-110.1898026,Anaxyrus woodhousii
31.6349408,-110.1767643,Anaxyrus woodhousii
36.18986334,-111.7254567,Anaxyrus woodhousii
39.604082,-105.023733,Anaxyrus woodhousii
40.406771,-103.389759,Anaxyrus woodhousii
39.99734139,-111.4998247,Anaxyrus woodhousii
33.7374944,-116.4011918,Anaxyrus woodhousii
40.03883333,-105.1413333,Anaxyrus woodhousii
36.5436338,-114.4485235,Anaxyrus woodhousii
36.5436338,-114.4485235,Anaxyrus woodhousii
33.21441667,-97.1531445,Anaxyrus woodhousii
43.25794864,-117.5343168,Anaxyrus woodhousii
39.83461085,-94.87154335,Anaxyrus woodhousii
39.522767,-105.076125,Anaxyrus woodhousii
39.534953,-105.049789,Anaxyrus woodhousii
39.534401,-105.049905,Anaxyrus woodhousii
39.53425,-105.049655,Anaxyrus woodhousii
39.537848,-105.056227,Anaxyrus woodhousii
39.526853,-105.074667,Anaxyrus woodhousii
39.524161,-105.075264,Anaxyrus woodhousii
39.530571,-105.087721,Anaxyrus woodhousii
39.530869,-105.091491,Anaxyrus woodhousii
33.0653695,-97.06125,Anaxyrus woodhousii
40.0502623,-105.0499817,Anaxyrus woodhousii
36.4015034,-116.273856,Anaxyrus woodhousii woodhousii
45.99541504,-108.0036172,Anaxyrus woodhousii
33.65707717,-112.4109875,Anaxyrus woodhousii
33.61561667,-112.2575833,Anaxyrus woodhousii
32.89003841,-97.55962372,Anaxyrus woodhousii
33.57227294,-111.9306634,Anaxyrus woodhousii
33.06532324,-97.61368562,Anaxyrus woodhousii
36.3313275,-106.4730319,Anaxyrus woodhousii
33.02415484,-96.58349948,Anaxyrus woodhousii
33.85325787,-100.85365,Anaxyrus woodhousii
38.0755099,-103.0187988,Anaxyrus woodhousii
34.60901333,-98.08396549,Anaxyrus woodhousii
40.0149856,-105.2705456,Anaxyrus woodhousii
,,Anaxyrus woodhousii
35.8153519,-116.2109302,Anaxyrus woodhousii
35.80438778,-116.1838387,Anaxyrus woodhousii
35.80513097,-116.1834503,Anaxyrus woodhousii
35.80513324,-116.1834135,Anaxyrus woodhousii
33.08835333,-97.10809167,Anaxyrus woodhousii
33.08792,-97.107419,Anaxyrus woodhousii
35.65074863,-116.1176809,Anaxyrus woodhousii
35.70509731,-116.1342914,Anaxyrus woodhousii
35.64445051,-116.3711504,Anaxyrus woodhousii
35.81728934,-116.2141103,Anaxyrus woodhousii
35.81732525,-116.214076,Anaxyrus woodhousii
35.81004637,-116.2116076,Anaxyrus woodhousii
35.96224709,-116.2152754,Anaxyrus woodhousii
35.83601082,-116.222668,Anaxyrus woodhousii
33.01710053,-96.42017986,Anaxyrus woodhousii
35.79973333,-116.1948917,Anaxyrus woodhousii
33.08844,-97.107194,Anaxyrus woodhousii
32.89600523,-98.54123984,Anaxyrus woodhousii
33.22817552,-96.89878374,Anaxyrus woodhousii
33.23693003,-96.64373197,Anaxyrus woodhousii
33.33248039,-96.63132174,Anaxyrus woodhousii
35.81408871,-116.2104627,Anaxyrus woodhousii
32.29166167,-98.281945,Anaxyrus woodhousii
33.25526282,-96.67546164,Anaxyrus woodhousii
33.3517561,-96.79461531,Anaxyrus woodhousii
33.04434854,-96.46067623,Anaxyrus woodhousii
33.16011355,-96.56357227,Anaxyrus woodhousii
32.96273833,-97.63751167,Anaxyrus woodhousii
